"dsc","url","mag","lat","lng","distance"
"M 1.5 - 48km WSW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467874",1.5,60.9587,-147.1717,1927.3298370760685
"M 2.2 - 82km SSW of Seward, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473937",2.2,59.4089,-149.9423,1927.337914921645
"M 1.9 - 38km WSW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480689",1.9,61.0299,-147.0283,1927.406887295413
"M 1.5 - 47km ESE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475535",1.5,60.6108,-147.8792,1927.777846819193
"M 2.7 - 55km NE of Kodiak, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482611",2.7,58.1523,-151.7727,1928.978960319137
"M 1.2 - 62km WSW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479371",1.2,60.927,-147.4197,1931.7310201697592
"M 1.5 - 49km NNE of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484218",1.5,61.5566,-146.0886,1932.0889308660694
"M 1.0 - 27km ESE of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484392",1,61.9764,-145.1019,1932.275964059801
"M 1.8 - 35km W of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483427",1.8,61.1421,-147.0066,1932.412666061864
"M 1.4 - 53km NNE of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474612",1.4,61.5917,-146.0488,1932.9861930977918
"M 1.2 - 31km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473219",1.2,61.4062,-146.487,1933.5000683510011
"M 1.1 - 36km N of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480090",1.1,61.4613,-146.3963,1934.2053264070987
"M 1.2 - 30km WNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467678",1.2,61.2627,-146.8427,1934.5396249394162
"M 1.4 - 30km NW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471502",1.4,61.3278,-146.7338,1935.2504753501437
"M 3.8 - 122km ENE of Chirikof Island, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477263",3.8,56.3877,-153.9323,1935.3318751786449
"M 1.4 - 35km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477840",1.4,61.4404,-146.496,1935.4238383436689
"M 1.2 - 36km ESE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480460",1.2,60.6994,-148.0338,1935.8078466949185
"M 1.7 - 16km ESE of Bear Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471918",1.7,60.0936,-149.1348,1935.8252451315448
"M 1.6 - 33km WNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474668",1.6,61.2808,-146.8923,1936.5907763430973
"M 1.9 - 56km NNE of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470198",1.9,61.6292,-146.1252,1936.6025824250937
"M 1.3 - 42km N of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477730",1.3,61.5094,-146.3972,1936.6510494985523
"M 1.4 - 33km NW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484312",1.4,61.35,-146.7624,1937.017038040439
"M 2.0 - 36km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474470",2,61.4319,-146.6017,1937.412852473685
"M 2.1 - 13km ESE of Bear Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486225",2.1,60.1085,-149.175,1937.5514185939578
"M 1.4 - 39km WNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468640",1.4,61.2196,-147.0661,1937.6278474405658
"M 1.9 - 40km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481792",1.9,61.4837,-146.5087,1937.8894453626954
"M 1.4 - 17km ESE of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474089",1.4,62.034,-145.244,1938.3169498055104
"M 1.2 - 40km WNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483323",1.2,61.2298,-147.0802,1938.461108280413
"M 1.4 - 44km N of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478081",1.4,61.5294,-146.4512,1938.8830203685984
"M 1.7 - 42km WNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471834",1.7,61.2278,-147.12,1939.2968546112072
"M 1.7 - 25km SE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484631",1.7,60.611,-148.3442,1939.3689338486586
"M 1.3 - 37km NW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468104",1.3,61.3486,-146.8697,1939.4298283768503
"M 1.2 - 51km N of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473976",1.2,61.5918,-146.3755,1940.3214982539428
"M 1.2 - 42km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474446",1.2,61.4945,-146.6118,1940.7813140790636
"M 1.5 - 46km N of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478636",1.5,61.5445,-146.5078,1940.9273366721764
"M 1.5 - 53km W of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472547",1.5,61.1543,-147.3496,1941.1137484931712
"M 1.3 - 41km WNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467889",1.3,61.3113,-147.0225,1941.133632420744
"M 1.8 - 19km SSW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484474",1.8,61.9404,-145.6194,1941.4822225260045
"M 1.8 - 47km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479673",1.8,61.5519,-146.5304,1941.8127928219023
"M 1.4 - 67km SSW of Tok, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471084",1.4,62.773,-143.4576,1942.0159817067868
"M 1.5 - 44km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470237",1.5,61.5025,-146.652,1942.100488398971
"M 1.3 - 42km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483118",1.3,61.4505,-146.7751,1942.3198329750085
"M 3.0 - 66km SSE of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477933",3,59.1424,-150.9005,1942.9641965029143
"M 1.5 - 60km W of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478310",1.5,61.1371,-147.4654,1943.0281978947892
"M 2.3 - 43km NW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481436",2.3,61.4395,-146.8337,1943.119539687077
"M 1.8 - 58km N of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473546",1.8,61.6545,-146.3682,1943.330185044801
"M 1.6 - 57km W of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467957",1.6,61.1773,-147.4105,1943.6812606410083
"M 1.5 - 52km ENE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472623",1.5,60.9813,-147.8089,1943.748990269303
"M 2.0 - 43km ENE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485229",2,60.9194,-147.936,1943.8738861893696
"M 1.6 - 62km W of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471156",1.6,61.1444,-147.516,1944.588464836517
"M 1.1 - 56km N of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477196",1.1,61.6349,-146.471,1944.6524662283919
"M 1.8 - 9km SSW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481928",1.8,62.0329,-145.6117,1946.1182845141489
"M 1.7 - 53km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475704",1.7,61.5846,-146.6564,1946.31836653535
"M 2.0 - 60km SSE of Larsen Bay, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482547",2,57.0225,-153.662,1947.525072389924
"M 2.1 - 67km W of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473363",2.1,61.1871,-147.5885,1948.390644612077
"M 1.2 - 2km SW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475502",1.2,62.092,-145.5845,1948.609367815378
"M 1.2 - 50km SW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474040",1.2,61.813,-146.2658,1949.0927958044913
"M 1.8 - 1km W of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481462",1.8,62.1109,-145.5825,1949.5507475114023
"M 2.0 - 8km SE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484628",2,60.7292,-148.5587,1950.2702971404428
"M 1.3 - 45km NE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483302",1.3,61.0202,-148.0187,1950.7052580560976
"M 1.6 - 62km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474296",1.6,61.6664,-146.6772,1950.8985049771957
"M 1.8 - 10km S of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480541",1.8,60.6824,-148.7025,1951.6975903165273
"M 1.3 - 71km W of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474539",1.3,61.2426,-147.6506,1952.5637839114172
"M 1.6 - 52km E of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483650",1.6,59.7637,-150.3567,1954.0078541513913
"M 1.2 - 11km NNW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471930",1.2,62.1964,-145.6453,1955.344426907925
"M 1.3 - 10km NNW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471973",1.3,62.1911,-145.6625,1955.4357687002125
"M 1.9 - 66km WNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477958",1.9,61.4146,-147.4293,1955.7271925137013
"M 2.0 - 12km NW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468057",2,62.1986,-145.7031,1956.6921843737184
"M 1.8 - 14km NNW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468098",1.8,62.22,-145.6756,1957.2197298271342
"M 1.5 - 29km NE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478671",1.5,60.9883,-148.3544,1957.3899859569763
"M 1.6 - 68km NNW of Valdez, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470022",1.6,61.6766,-146.9575,1957.778965290119
"M 1.8 - 29km E of Larsen Bay, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477064",1.8,57.4941,-153.4886,1958.2449948426063
"M 1.6 - 42km NE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474591",1.6,61.0787,-148.2291,1958.6153329936496
"M 1.4 - 15km NNE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477169",1.4,60.9038,-148.5665,1958.641430648589
"M 1.2 - 17km NNW of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472827",1.2,62.2411,-145.7112,1959.0763915642437
"M 3.4 - 16km NW of Eutaw, Alabama","http://earthquake.usgs.gov/earthquakes/eventpage/usc000t7r4",3.4,32.9449,-88.0168,1959.748716865299
"M 2.1 - 36km E of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474454",2.1,59.7121,-150.6497,1959.8481365031628
"M 1.4 - 37km NNE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473280",1.4,61.0639,-148.3501,1960.8659450457953
"M 1.3 - 36km NNE of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471396",1.3,61.0615,-148.3566,1960.910683882834
"M 1.4 - 68km ESE of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484339",1.4,61.3458,-147.7958,1961.0206668572212
"M 1.6 - 67km ESE of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476086",1.6,61.4165,-147.7518,1963.4098450296397
"M 0.2 - 28km SE of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472209",0.2,59.4737,-151.1698,1964.3307194253546
"M 1.5 - 24km W of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469767",1.5,60.7743,-149.127,1966.6583816968448
"M 1.6 - 68km WSW of Tok, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474091",1.6,62.9955,-144.1087,1966.7727142803883
"M 2.1 - 74km NNW of Kodiak, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479820",2.1,58.4409,-152.6679,1967.20270421415
"M 1.3 - 43km WSW of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483516",1.3,60.6579,-149.4454,1969.4408888115627
"M 1.4 - 18km E of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483314",1.4,59.737,-150.9659,1969.6459418146571
"M 1.2 - 87km E of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471137",1.2,61.8112,-147.1946,1969.8920054183704
"M 2.1 - 67km WSW of Tok, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481925",2.1,63.0482,-144.1595,1970.6345458386668
"M 1.8 - 15km SSE of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470381",1.8,59.6096,-151.2028,1970.909192588266
"M 1.6 - 73km W of Glennallen, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472275",1.6,61.9854,-146.9203,1972.410429120012
"M 1.7 - 10km ESE of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483186",1.7,59.7134,-151.1163,1972.831098462724
"M 1.3 - 25km S of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478718",1.3,59.4137,-151.6012,1974.0875141362299
"M 1.6 - 41km N of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468889",1.6,61.1451,-148.7361,1974.1614574918913
"M 1.5 - 53km E of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468157",1.5,61.5433,-147.949,1974.2217306473462
"M 1.1 - 58km ESE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474495",1.1,61.6066,-147.8183,1974.2267016292394
"M 1.1 - 55km E of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477994",1.1,61.5664,-147.9022,1974.2403718294456
"M 0.6 - 49km ESE of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473971",0.6,61.4906,-148.0592,1974.2782755663814
"M 1.4 - 67km WSW of Tok, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477876",1.4,63.0999,-144.2228,1974.6809250997305
"M 3.0 - 78km NNE of Chirikof Island, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474117",3,56.4532,-155.0352,1974.94065890365
"M 1.4 - 39km NNE of Larsen Bay, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476858",1.4,57.8412,-153.6428,1975.4346502292867
"M 1.4 - 40km ESE of Sterling, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478221",1.4,60.4529,-150.048,1975.8627760448383
"M 1.7 - 9km ENE of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476153",1.7,59.7805,-151.1434,1976.399020716567
"M 1.6 - 12km SW of Larsen Bay, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475626",1.6,57.45,-154.111,1976.7886214224466
"M 2.0 - 77km SSW of Larsen Bay, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480412",2,56.9404,-154.6399,1977.1452893732835
"M 1.8 - 40km WNW of Whittier, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475833",1.8,60.8595,-149.4022,1977.5361328246363
"M 1.2 - 5km SSW of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471360",1.2,59.6913,-151.3389,1978.1196018243504
"M 1.9 - 75km SSW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475069",1.9,59.0671,-152.2332,1978.4402301564617
"M 1.7 - 7km N of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469155",1.7,59.8028,-151.2749,1980.9853728857793
"M 1.6 - 62km E of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479719",1.6,61.826,-147.6724,1981.5756769855966
"M 2.3 - 7km WSW of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482594",2.3,59.7205,-151.431,1981.9099755179143
"M 2.5 - 53km SW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485968",2.5,59.2499,-152.1047,1981.9466365093765
"M 1.2 - 77km ENE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472436",1.2,61.9558,-147.4161,1982.1193781301652
"M 1.0 - 52km W of Tok, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477027",1,63.303,-144.0357,1982.2343320864454
"M 1.3 - 73km ENE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477929",1.3,61.929,-147.4826,1982.3051685784235
"M 1.2 - 35km ESE of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474430",1.2,61.561,-148.2867,1983.072563908186
"M 1.3 - 61km E of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477233",1.3,61.8708,-147.6967,1984.3383001727418
"M 1.4 - 35km E of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477919",1.4,61.5952,-148.2832,1984.6346949681238
"M 1.5 - 40km ESE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481530",1.5,61.6659,-148.1423,1984.7160947966247
"M 1.9 - 35km E of Lazy Mountain, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477816",1.9,61.5972,-148.2857,1984.7900381522861
"M 1.5 - 39km SSE of Anchorage, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471291",1.5,60.8944,-149.6253,1984.7912808977594
"M 0.8 - 40km ESE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474434",0.8,61.6713,-148.1383,1984.8832440627837
"M 1.5 - 26km NNE of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482552",1.5,59.9659,-151.1739,1985.0448009743125
"M 3.6 - 30km E of Sterling, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486441",3.6,60.5704,-150.2052,1985.1951731765819
"M 1.3 - 65km ENE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475638",1.3,61.9213,-147.6276,1985.2392906408838
"M 2.0 - 9km WSW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474121",2,59.6172,-151.7035,1985.3144767420185
"M 1.9 - 19km SW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468210",1.9,59.5334,-151.8253,1985.3461667515878
"M 1.7 - 29km S of Sterling, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469095",1.7,60.2709,-150.7408,1986.2918960567688
"M 2.2 - 60km SW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467870",2.2,59.2414,-152.2711,1986.4379186498813
"M 1.0 - 37km ESE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474713",1,61.6856,-148.189,1986.7684889457792
"M 1.7 - 38km ESE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467537",1.7,61.7124,-148.1364,1986.8287621012341
"M 1.5 - 8km N of Diamond Ridge, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486039",1.5,59.7526,-151.5653,1987.0002609765495
"M 1.6 - 13km NW of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479154",1.6,59.8127,-151.487,1987.302869499298
"M 1.3 - 56km E of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478648",1.3,61.8874,-147.7906,1987.3171610722409
"M 1.9 - 80km SW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481182",1.9,59.1048,-152.507,1987.952204009097
"M 1.4 - 34km N of Fritz Creek, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475614",1.4,60.0417,-151.1809,1988.4393602346304
"M 2.2 - 115km SW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467638",2.2,58.8541,-152.8521,1988.4803708352492
"M 2.0 - 107km SW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471397",2,58.9215,-152.7889,1989.1800365367171
"M 1.6 - 53km ENE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467899",1.6,61.9009,-147.8554,1989.4739458411523
"M 2.3 - 80km SW of Homer, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473922",2.3,59.1287,-152.5563,1990.335168454149
"M 1.9 - 28km SSE of Anchorage, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485210",1.9,60.9865,-149.688,1990.5756397032326
"M 2.5 - 25km ESE of Anchorage, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485185",2.5,61.1007,-149.4845,1990.673816595623
"M 1.3 - 71km ENE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475730",1.3,62.0498,-147.6004,1990.9689686455317
"M 1.5 - 24km SSE of Soldotna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467673",1.5,60.2841,-150.9005,1991.1578659574734
"M 2.1 - 113km NNW of Kodiak Station, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467729",2.1,58.7539,-153.0852,1991.6680129742629
